Date_created,Comment,review
2021-03-10 7:51,Maria Del Carmen Morales ustedes ya no tienen fuerza ni para ladrar??????,pos
2021-03-10 7:51,Orlando Albert Santana que le ves de instructivo el poner dos menores acusados frente a la televisión nacional. ,pos
2021-03-10 7:51,"Dónde está la demanda de cooperación de esta encuesta Qué fin tiene Creo que deben preocuparse por hacer otro tipo de investigaciones, está sabemos que no va a conducir a nada, se harán cambios en la sección, lo conducirá otra persona Porque evidentemente según los comentarios muy popular no es este ""compañero"". Hay que darle valor a las Ciencias Sociales, se hace imprescindible en este momento que las personas que nos dedicamos a ello le encontremos sentido al trabajo que hacemos, es hora de la investigación social de cualquier índole valga para algo, porque sin ánimos de ser redundante, sabemos que esto no cambiará nada",pos
2021-03-10 7:51,<números negativos 0,neg
2021-03-10 7:51,Diez,pos
2021-03-10 7:52,Cero,neg
2021-03-10 7:52,Reinier Díaz Vega por poquitito te arrespondo y todo??????????,pos
2021-03-10 7:52,Seguimos en combate tienes nuestro apoyo hasta la victoria siempre patria o muerte venceremos,pos
2021-03-10 7:52,Cero,neg
2021-03-10 7:53,Diez aunque le duela a muchos q se desmantele con pruebas reales.,pos
2021-03-10 7:53,Sin dudas doy un 1ptoCero excelente,neg
2021-03-10 7:53,"Ya esa chusmeria ya yo no lo resisto ,cuando comienza pongo MUDO el TV o la cambio de canal ,yo le doy 2 porque se lo da el ministro , Porq no analiza más bien otros tema más profundo en la sociedad Cuba donde nunca se acaba la corrupción ,seremos próspero y sostenible cuando mis calles y carreteras estén en buen estado técnico ",pos
2021-03-10 7:53,Diez muy buenas,pos
2021-03-10 7:53,"Shesia La Guerrera Desesperados Wow.. Yo lo q quisiera q esta persona hiciera reportajes de porque no hay medicamentos, de porque todas las tiendas están en mlc cdo se dijo q era solo para electrodomésticos.porqué algunas calles d la hab de buenas a primeras son d interes y hay q tener mil un permiso para hacer cualkier cosa en ellas.porque justamente ahora n medio de pandemia y arrecio de embarrgo decidieron hacer el desordemaniento. Porqué ahora y no antes Porqué no dan libertad alimentaria al campesino Porqué tanta alarica x una canción demostrando tanta debilidad e inmadurez política que sentimos mucho lipori ante tamana ridiculez..a ver tengo un rosario de porques..pero ya me cansé y amanecí sin café. Porqué Ah digame usted porqué..eso es lo que queremos que diga verdades y de forma natural y no como si el televidente fuera subnormal.  Bueno de hecho hay muchos . O no",pos
2021-03-10 7:53,"Esto es en serio o una broma de mal gusto, para saber que a casi nadie le agrada o le gusta la sección no hay que hacer encuestas, pero bueno, suponiendo que sea seria se atreverán uds a publicar lo resultados sobre todo en su propio programa Hacemos Cuba, suponiendo que sea seria mi evaluación  1pto  pq no puedo poner un calificativo PEOR",neg
2021-03-10 7:54,1pto ,neg
2021-03-10 7:54,Diez.,pos
2021-03-10 7:55,????????,pos
2021-03-10 7:55,"Pésima. Otros antes que él lo hicieron igual; sólo dos ejemplos, Ernesto de la Fe y Otto Meruelo. La diferencia es que entonces ambos debieron enfrentarse al escrutinio y el juicio público en los medios de comunicación, por lo que debían ""afinar"" sus patrañas. Humberto, lamentablemente, se acostumbró a cantar arias de ópera.",neg
2021-03-10 7:55,En guataconeria Diez . como profesional 0,pos
2021-03-10 7:56,"A este Hunberto nadie le da una pedra en las calles de la Habana, jone me jode la noche",pos
2021-03-10 7:56,Roberto Espinosa https//www.congress.gov/bill/Diez4th-congress/house-bill/927,neg
2021-03-10 7:56,"1ptoCero información con evidencia, análisis, la mejor muestra es que a los enemigos de la Revolución les pica . Valiente Humberto ??????",neg
2021-03-10 7:56,cero,neg
2021-03-10 7:56,"Mayra Rodriguez si , claro que hay subnormales,  tú eres un ejemplo clarísimo ",pos
2021-03-10 7:56,"La sección de QUIÉN Cuando consumo un espectáculo de ventriloquia jamás me interesa el nombre del muñeco...Sería mas interesante saber quién le introduce el brazo hasta el cuello para desparramar tanto odio, estupideces e incitación a la violencia y separación entre cubanos.",neg
2021-03-10 7:57,"Sinceramente no me hace bien oírlo y por tanto pongo esa parte en silencio, sé que le incomoda mucho a muchos. Mi calificación es nula, descalificado.",pos
2021-03-10 7:57,Humberto cuando se graduó de periódismo Es un titere mamarracho que lo que hace es desinformar al pueblo. Pena debe dar a los periodistas tan semejante persona que va contra la ética y pilares del periodismo.,neg
2021-03-10 7:57,"Ernesto Wong García Y cuando decía ""1pto"", la maestra decía ""Argumente su respuesta"" o eres de los que desaprobó la primara, por no saber más nada que decir",neg
2021-03-10 7:57,"Me pasaría 62 000 milenios poniéndole 1pto  le darían 62 000 millones de likes a esta publicación, abrirían 62 000 millones de tiendas mlc y todavía este señor estaría hablando sandeces... Pero bueno al final esto va a ser como la encuesta de Cubadebate... no",neg
2021-03-10 7:58,Diez muy preparado y profesional en lo que hace. Excelente ,pos
2021-03-10 7:58,"Opiniones, pasiones e ideologías aparte, es una sección que viola principios del derecho y del periodismo, y viola la Constitución cubana aprobada en 201pto9. Son razones de sobra para retirarla inmediatamente, como mínimo. ",neg
2021-03-10 7:58,La sección debe hacerla en un latón de basura.,pos
2021-03-10 7:58,"Tiene Diez y mas  Humberto,adelante de..",pos
2021-03-10 7:58,números negativos 0 cosas cómo estás deberían desaparecer de la TV nacional. ,neg
2021-03-10 7:58,"J Lazaro Fontes Espinosa los que ladran son ustedes, les que no entendiste el mensaje Y en cuanto a fuerza, no lo dudes, la respuesta a los enemigos y a los traidores será  rápido y certera. Esa es mi respuesta no hay otra.",pos
2021-03-10 7:58,Diez000,pos
2021-03-10 7:59,Deberían meterlo preso por mentiroso ,neg
2021-03-10 7:59,Yo creo que la sección contribuye al ahorro de energía en Cuba teniendo en cuenta que la transmiten en el horario pico de consumo. En ocasiones he hecho esfuerzos por verla completa pero me supera. Su habilidad comunicativa no llega al corazón. Evaluación 1pto  siendo la peor de las opciones que ofrecen,neg
2021-03-10 7:59,"Un espacio execelente, siempre lo esperamos para testear si algún familiar debuta de hipertensión, muchas gracias. Si alguien tiene conocimiento de otro espacio para testear la diabetes porfavor al privado. Gracias",pos
2021-03-10 8:00,Siento vergüenza ajena cuando habla este señor. La mayoría de sus palabras y el tono irónico y condescendiente con que se expresa la verdad me causa indignación. No creo absolutamente nada de lo que dice porque él solo lee el guión manipulado que le ponen en el telepronter. Desgraciadamente engaña a muchos que están dentro de Cuba y solo tienen acceso a escuchar su versión de las noticias. Es un ente para distraer atenciones y buscar culpables fabricados que no tienen que ver con la pésima situación que hay en Cuba.,neg
2021-03-10 8:00,"números negativos ... Este engendro está ganando más publicidad por farsante que como ""periodista""",neg
2021-03-10 8:00,Patria y vida.,pos
2021-03-10 8:00,Este no es más come P..........  porque no lo estudia es un H de P más que lame el QLO de sus dirigentes un títere de la dictadura y bueno ya que estoi inspirado me KGO en la P de tu M       PATRIA Y VIDA,neg
2021-03-10 8:00,"Herminio Juan Jr. Eso es ,corra  corra a trabajar que si pierde la confianza de sus dueños corre el riesgo de morirse  de hambre.Ud debe ser de los que están en lo alto, lejos de las necesidades del pueblo, viviedo bien y luchando duro para que esos privilegios no se le acaben.Doble moral sin dudas o es ciego y sordo para no ver no oír las necesidades que este pueblo está pasando. ",pos
2021-03-10 8:01,Enrique Nápoles Crespo las pruebas q pone son invenradas algunas y otras fuera de contexto,pos
2021-03-10 8:01,"números negativos 0 ,  actuan como mafiosos aue siempre fueron, lo peor son los perros.",neg
2021-03-10 8:01,Mala muy mala y además manipulador para decir una verdad no hace falta eso que el forma que ha le un poco de el,neg
2021-03-10 8:01,"Manuel, eso... en el caso que al ICRT le interesara. Que no me parece. ",pos
2021-03-10 8:02,números negativos ,neg
2021-03-10 8:02,"Para mí esa seccion la cual no me pierdo es muy buena e importante, porque Humberto habla con claridad y desmiente muy bien a los mercenarios, vende patria, demuestra q todas esa gente no tienen principios, ni ética, ni moral y que sus propósitos no es otro q joder nuestra revolución la cual no van a lograr y mucho menos con todos esos actos vandálicos q han realizado y q pretenden seguir haciendo, le doy gracias a Humberto por tan digna sección, viva la revolución cubana,  patria o muerte.",pos
2021-03-10 8:02,"Jasmine Giner Quizás no tomen acción, pero al parecer es una encuesta oficial y es la única vía de hacer llegar la opinión de los ciudadanos.",pos
2021-03-10 8:02,Para q serviría el resultado de la encuesta ,pos
2021-03-10 8:02,Se valen números negativos  ?? Pues -62 000 milenios.,neg
2021-03-10 8:03,Cero,neg
2021-03-10 8:04,"Ya vimos el gallinero alborotado, tiene Diez",pos
2021-03-10 8:05,"Diez. Muy buena idea llevar el trabajo del Guerrero Cubano a la televisión cubana, salvando las distancias claro está. Hacía falta un espacio que llevara la verdad a todo el pueblo cubano para desbaratar todas las fake news que se generan a diario sobre cuba y que lastinosamente algunas personas se las creen por estar desinformadas. Las fake news tenían dominadas las redes sociales hasta que llegó el Guerrero cubano, pero faltaba un espacio más abarcador como el NTV que lo está ocupando excelentemente Humberto. Y si queda alguna duda de su éxito lean el resto de los comentarios porque   ""cuando los canes ladran es que bien andamos ""  Saludos",pos
2021-03-10 8:05,Espantosa. Le doy un cero.,neg
2021-03-10 8:05,"1pto siendo uno la peor calificación posible, para su mediocre muestra de la verdad, que solo él ve, en la realidad cubana. Mi pregunta es el resultado de la encuesta dará espacio a un periodismo más atemperado y menos parcializado ",neg
2021-03-10 8:07,"Milena Anton Ah, sin pruebas, loca, dónde tú vives, no , mejor dicho, ciega, dónde tú vives mejor dicho, mercenaria, dónde tú vives Y... tira para acá, no te voy a responder porque esa es parte de la estrategia de ustedes y no te voy a alimentar, ok",pos
2021-03-10 8:07,Diez,pos
2021-03-10 8:08,Diez magnífico,pos
2021-03-10 8:08,"Sinceramente muy evasivas habla muchísimo pero la realidad no la toca , anoche por ejemplo solo tirando puyas pero nunca tocó el tema solo dando vueltas .En mi opinión perdió hace tiempo credibilidad ",pos
2021-03-10 8:08,No me e detenido a verla ,pos
2021-03-10 8:09,No lo resisto,pos
2021-03-10 8:09,"Ustedes como siempre pensando en nosotros, dandonos estos pequeños momentos de desahogo ??????? ay Hubertico Humbertico, hay NTV, ay ICRT ?? EN QUE CLASE DE CHISMERA ANDAN ??",neg
2021-03-10 8:09,Hiiiiii,pos
2021-03-10 8:09,Yo no le doy ni puntos,pos
2021-03-10 8:10,"Diez% cubano,  que siga desmintiendo y desarticulado las infamias de los gusanos",pos
2021-03-10 8:10,"María Elena Calcines Castillo Causa efecto, verdad Esa es la idea, denunciar, revelar la realidad, eso te repugna ",neg
2021-03-10 8:10,Diez,pos
2021-03-10 8:11,De asco,neg
2021-03-10 8:11,Cero,neg
2021-03-10 8:11,"Un gran periodista objetivo,real y con la información oportuna.",pos
2021-03-10 8:11,"Humberto si que los desenmascara, es espectacular, muy buen periodista",pos
2021-03-10 8:11,Zoyla Tizza Y...quien es este sr que usted cita,pos
2021-03-10 8:11,"Otra vez la jauría, ladrando y vociferando, arde el alcohol en la herida.",pos
2021-03-10 8:11,"No se preocupe hermano Herminio Juan Jr. Esto era de esperar, incluso ya lo vaticinaba en mi comentario primario o no Este es solo la tarea que se han dado quienes mucho critican, pero nada hacen para resolver problemas. Revise y note como la mayoría de los perfiles que comentan son de personas que radican en EEUU, o perfiles vacíos, o perfiles dedicados a la política contra Cuba, e incluso perfiles cuyo único fin es el trolleo, siendo que estos últimos se encuentran entre mis amistades, pues la verdad me divierto con sus ocurrencias y no será esto lo que vaya a cambiar ese hecho. Ojo, no digo que sean perfiles de personas financiadas, está claro que ahogar la opinión contraria, demostrar la superioridad del criterio propio aunque sin dar argumentospor medio de la burla es considerado como pago suficiente. La verdad es que lo que vemos es un intento de linchamiento mediático al que piensa diferente, llevado a cabo por los mismos que piden que se respete el pensamiento diferente; una paradoja hilarante si se logra entender. Muchos ""me divierte"" que vienen a ser ""me enoja"" disimulados de parte de inmaduros resentido, despechados o simplemente de personas que creen saber lo que desean para su nación sin estar al tanto del costo ni informarse sobre ello, y ""me divierte"" porque pretenden esconder el odio, la impotencia y el rencor visceral asumiendo que ridiculizar es más elegante, aunque en ese intento de ridiculizar dejen entrever lo demás. Y es tan así que muchos ni terminarán de leer este comentario, o preferirán dar una lectura superficial sin reflexión, y continuarán con la misma actitud improductiva.  ¡Improductiva Pensarán y asumirán lo contrario al ver lo que han logrado en esta sola publicación, es decir, tantos ""me divierte"" y tantos mensajes negativos, y, al final Qué Cómo cambió el escenario nacional Si en vez de dedicar su creatividad a esto, la dedicaran a la búsqueda de soluciones, a enfrentar lo mal hecho, a instruirse e instruir a otro, el resultado sería diferente, pero al parecer, pedir capitalismo, invasiones, y un cambio de gobierno acompañado de la masacre hacia el gobierno ahora imperante, sus familiares y quienes le son afines aunque sea solo de pensamiento, es lo único que pueden imaginar ¡Cuánta barbarie",neg
